06/03/20,Espada,Dust2,12 - 16,L
06/03/20,Espada,Mirage,9 - 16,L
06/03/20,SpeedRunners,Dust2,16 - 10,W
06/03/20,SpeedRunners,Inferno,16 - 8,W
06/03/20,SpeedRunners,Train,10 - 16,L
05/03/20,Winstrike,Overpass,17 - 19,L
05/03/20,Winstrike,Train,6 - 16,L
02/03/20,Illuminar,Inferno,16 - 5,W
01/03/20,Hard Legion,Dust2,16 - 6,W
01/03/20,Hard Legion,Mirage,9 - 16,L
01/03/20,Hard Legion,Inferno,16 - 9,W
27/02/20,Na`Vi Junior,Overpass,16 - 6,W
27/02/20,Na`Vi Junior,Dust2,16 - 11,W
26/02/20,HAVU,Dust2,9 - 16,L
25/02/20,Sprout,Dust2,9 - 16,L
25/02/20,AGO,Mirage,13 - 16,L
20/02/20,Japaleno,Dust2,9 - 16,L
20/02/20,BIG,Mirage,11 - 16,L
19/02/20,PACT,Vertigo,5 - 16,L
19/02/20,GamerLegion,Mirage,11 - 16,L
14/02/20,Syman,Mirage,7 - 16,L
14/02/20,Syman,Inferno,9 - 16,L
14/02/20,AVEZ,Inferno,10 - 16,L
14/02/20,AVEZ,Vertigo,19 - 17,W
14/02/20,AVEZ,Overpass,10 - 16,L
12/02/20,Nordavind,Mirage,16 - 14,W
12/02/20,Movistar Riders,Inferno,16 - 7,W
22/01/20,Axis,Dust2,16 - 9,W
22/01/20,Axis,Overpass,16 - 7,W
21/01/20,Copenhagen Flames,Overpass,16 - 5,W
21/01/20,Copenhagen Flames,Vertigo,16 - 14,W
15/01/20,Axis,Overpass,16 - 11,W
15/01/20,Axis,Mirage,16 - 10,W
11/12/19,Heroic,Overpass,4 - 16,L
10/12/19,Hard Legion,Overpass,22 - 20,W
08/12/19,pro100,Train,12 - 16,L
08/12/19,pro100,Mirage,15 - 19,L
08/12/19,Goliath,Inferno,16 - 8,W
08/12/19,Goliath,Overpass,16 - 6,W
07/12/19,Yalla,Nuke,16 - 2,W
07/12/19,Yalla,Mirage,16 - 14,W
07/12/19,Lucid Dream,Nuke,16 - 10,W
07/12/19,Lucid Dream,Vertigo,16 - 2,W
29/11/19,Unique,Mirage,16 - 4,W
29/11/19,Unique,Vertigo,16 - 6,W
29/11/19,Unique,Nuke,13 - 16,L
27/11/19,Nemiga,Inferno,10 - 16,L
27/11/19,Nemiga,Overpass,10 - 16,L
25/11/19,PACT,Train,16 - 14,W
25/11/19,PACT,Nuke,17 - 19,L
25/11/19,PACT,Mirage,16 - 10,W
25/11/19,2BYL9,Nuke,16 - 3,W
25/11/19,2BYL9,Vertigo,12 - 16,L
25/11/19,2BYL9,Mirage,16 - 9,W
24/11/19,Kryvbas,Vertigo,16 - 10,W
24/11/19,Kryvbas,Inferno,16 - 8,W
22/11/19,EXTREMUM,Mirage,13 - 16,L
22/11/19,EXTREMUM,Overpass,17 - 19,L
22/11/19,MAJESTY,Nuke,8 - 16,L
22/11/19,MAJESTY,Overpass,14 - 16,L
21/11/19,Kryvbas,Train,16 - 12,W
20/11/19,Nemiga,Overpass,16 - 7,W
20/11/19,Nemiga,Inferno,16 - 11,W
18/11/19,Vitality,Nuke,7 - 16,L
18/11/19,Vitality,Overpass,7 - 16,L
17/11/19,FaZe,Dust2,14 - 16,L
17/11/19,FaZe,Overpass,13 - 16,L
16/11/19,fnatic,Mirage,7 - 16,L
16/11/19,fnatic,Inferno,11 - 16,L
16/11/19,fnatic,Overpass,16 - 8,W
14/11/19,SJ,Inferno,11 - 16,L
14/11/19,SJ,Mirage,16 - 5,W
14/11/19,SJ,Nuke,6 - 16,L
12/11/19,m1x,Train,8 - 16,L
12/11/19,m1x,Mirage,4 - 16,L
12/11/19,m1x,Nuke,16 - 12,W
12/11/19,SMASH,Dust2,5 - 16,L
12/11/19,SMASH,Inferno,14 - 16,L
03/11/19,Illuminar,Nuke,14 - 16,L
03/11/19,Illuminar,Inferno,16 - 19,L
02/11/19,Japaleno,Nuke,16 - 13,W
02/11/19,Dracarys,Inferno,22 - 19,W
25/10/19,Na`Vi Junior,Dust2,14 - 16,L
25/10/19,Na`Vi Junior,Overpass,14 - 16,L
19/10/19,Windigo,Inferno,16 - 11,W
19/10/19,Windigo,Train,16 - 14,W
18/10/19,G2,Dust2,10 - 16,L
18/10/19,G2,Vertigo,13 - 16,L
17/10/19,Natus Vincere,Dust2,7 - 16,L
17/10/19,Natus Vincere,Inferno,7 - 16,L
12/10/19,Na`Vi Junior,Train,17 - 19,L
12/10/19,Na`Vi Junior,Inferno,16 - 9,W
12/10/19,Na`Vi Junior,Dust2,7 - 16,L
11/10/19,Syman,Nuke,10 - 16,L
11/10/19,Syman,Train,11 - 16,L
07/10/19,SMASH,Vertigo,10 - 16,L
07/10/19,SMASH,Train,11 - 16,L
